model_year,origin,fuel_type,drivetrain,num_doors,engine_displacement,num_cylinders,horsepower,vehicle_weight,acceleration,fuel_efficiency_mpg
1992,USA,Gasoline,Front-wheel drive,4,1940,5,201.0,4230,17.3,28.7
1995,USA,Gasoline,Front-wheel drive,3,2040,5,235.0,3870,19.9,29.3
2005,Europe,Gasoline,Front-wheel drive,2,2400,6,240.0,4120,20.0,31.3
2011,Europe,Gasoline,Front-wheel drive,3,2270,6,235.0,4380,20.6,33.9
1999,USA,Gasoline,Front-wheel drive,3,2000,6,250.0,3910,18.0,31.1
2005,Europe,Gasoline,Front-wheel drive,4,2120,6,234.0,4340,20.3,29.5
1984,Asia,Gasoline,Front-wheel drive,3,2090,6,229.0,3860,18.4,31.7
2003,USA,Gasoline,Rear-wheel drive,4,2000,5,224.0,4100,18.9,30.7
2019,USA,Gasoline,Front-wheel drive,4,2290,6,254.0,4300,19.1,32.4
2007,USA,Gasoline,Rear-wheel drive,3,2440,7,273.0,4720,18.3,28.4
2020,USA,Hybrid,Front-wheel drive,4,2110,6,261.0,4180,20.4,34.8
1979,Asia,Gasoline,Front-wheel drive,5,2420,6,,4430,18.6,26.3
1977,USA,Gasoline,Rear-wheel drive,4,2090,6,,4420,19.8,24.9
1991,Asia,Diesel,Front-wheel drive,4,2460,7,258.0,4160,19.0,30.5
2021,USA,Hybrid,Front-wheel drive,3,2320,7,289.0,4410,19.7,34.8
1982,Asia,Gasoline,Front-wheel drive,3,2350,6,252.0,3880,18.1,30.7
1981,USA,Gasoline,Front-wheel drive,4,2400,6,,4380,18.5,28.1
1978,Asia,Gasoline,Rear-wheel drive,2,1890,5,,3630,18.5,29.0
1998,Asia,Gasoline,Front-wheel drive,3,2370,6,261.0,4170,19.7,31.5
2002,Europe,Gasoline,Front-wheel drive,3,2310,6,228.0,4060,19.7,31.2
1999,Europe,Diesel,All-wheel drive,2,2570,6,259.0,4480,19.2,29.5
2007,Europe,Gasoline,Front-wheel drive,5,2180,6,252.0,4240,20.0,30.1
2002,Asia,Gasoline,Front-wheel drive,5,1940,6,211.0,3860,18.5,33.3
2006,Europe,Gasoline,Front-wheel drive,3,2300,6,253.0,4460,20.6,30.9
1986,USA,Diesel,Rear-wheel drive,2,2470,6,279.0,4440,20.6,27.8
1985,USA,Gasoline,Rear-wheel drive,3,2160,7,254.0,4670,20.0,24.2
1976,USA,Gasoline,Front-wheel drive,3,2090,6,224.0,3950,18.9,30.1
2008,Europe,Gasoline,Front-wheel drive,3,2030,6,214.0,3750,17.3,31.7
2022,USA,Gasoline,All-wheel drive,2,1960,5,224.0,3900,16.6,30.2
2012,Europe,Gasoline,Rear-wheel drive,3,2320,6,251.0,4390,17.6,30.7
1982,USA,Gasoline,Rear-wheel drive,3,2090,6,212.0,4350,19.2,28.6
1988,Europe,Diesel,Front-wheel drive,4,2170,6,226.0,4000,17.5,31.4
2022,Europe,Gasoline,Front-wheel drive,3,2380,6,266.0,4060,18.9,32.6
1987,Europe,Gasoline,Front-wheel drive,5,2150,6,239.0,4120,18.7,29.3
2009,Europe,Gasoline,Front-wheel drive,2,2280,6,237.0,4120,17.8,32.4
1982,Asia,Hybrid,Front-wheel drive,3,2230,6,,3990,16.4,34.3
2004,Asia,Gasoline,Rear-wheel drive,4,2290,6,249.0,4320,18.7,31.9
2020,Europe,Gasoline,Front-wheel drive,4,2370,7,266.0,4450,19.9,31.9
1990,USA,Gasoline,Front-wheel drive,4,2240,6,248.0,4300,19.7,25.8
2009,Asia,Gasoline,Front-wheel drive,4,2060,6,215.0,4120,19.4,35.4
2013,USA,Gasoline,Rear-wheel drive,5,2210,6,243.0,4360,18.7,32.3
2012,Asia,Gasoline,Front-wheel drive,3,2250,6,259.0,4150,17.2,32.7
2017,USA,Gasoline,Rear-wheel drive,4,2530,7,272.0,4300,17.7,27.8
1980,Asia,Diesel,Front-wheel drive,4,2130,6,247.0,4240,19.0,29.7
2009,USA,Gasoline,Front-wheel drive,5,1840,6,236.0,3980,19.8,30.7
2000,USA,Gasoline,Rear-wheel drive,2,2030,6,245.0,4200,20.8,28.8
2023,USA,Gasoline,Front-wheel drive,5,2370,6,260.0,4500,17.8,30.1
2004,Asia,Diesel,Front-wheel drive,4,1770,5,221.0,3720,19.4,34.1
1979,Europe,Gasoline,Front-wheel drive,4,2460,6,266.0,4430,20.0,27.5
1989,Asia,Gasoline,All-wheel drive,4,2150,6,227.0,4370,19.9,28.2
1989,Europe,Gasoline,Front-wheel drive,5,2080,6,235.0,3940,19.8,34.8
2001,USA,Hybrid,Rear-wheel drive,3,2110,5,254.0,4050,17.6,37.3
2023,USA,Gasoline,Rear-wheel drive,4,2040,6,250.0,4070,19.1,31.8
2010,USA,Gasoline,Front-wheel drive,4,2570,7,288.0,4580,18.8,29.6
2010,USA,Gasoline,Front-wheel drive,4,2230,6,249.0,4350,20.1,30.3
1994,Asia,Gasoline,All-wheel drive,3,2360,7,262.0,4420,21.4,30.0
1991,Europe,Gasoline,Front-wheel drive,3,2350,6,255.0,4380,20.4,29.7
2003,Europe,Gasoline,Front-wheel drive,2,2520,7,300.0,4450,,27.6
1976,USA,Gasoline,Front-wheel drive,4,2230,6,,4230,19.0,26.9
2002,Europe,Diesel,All-wheel drive,2,2120,6,243.0,4110,19.5,30.5
1986,Europe,Gasoline,Rear-wheel drive,4,2260,6,246.0,4320,21.0,28.2
1982,Asia,Hybrid,Rear-wheel drive,3,2670,7,283.0,4640,18.2,30.8
1993,Europe,Gasoline,Front-wheel drive,3,2020,5,216.0,3880,19.2,29.4
1981,USA,Gasoline,Front-wheel drive,4,2020,6,,3960,20.4,29.3
2019,USA,Gasoline,Front-wheel drive,3,2270,6,260.0,4240,20.3,27.2
1982,USA,Hybrid,Front-wheel drive,5,2170,6,238.0,4270,20.6,31.5
1988,USA,Diesel,Front-wheel drive,3,2310,6,264.0,4700,20.7,27.5
1981,Europe,Hybrid,Front-wheel drive,4,2470,6,249.0,4210,17.2,34.1
2001,Europe,Gasoline,Front-wheel drive,3,2370,6,275.0,4280,19.8,28.2
2010,USA,Gasoline,Rear-wheel drive,2,2250,6,270.0,4610,21.0,29.3
1975,USA,Gasoline,Front-wheel drive,3,2240,6,,4180,19.3,26.4
2007,Asia,Gasoline,Rear-wheel drive,4,2270,6,252.0,4270,19.8,28.4
2007,Asia,Gasoline,All-wheel drive,4,2140,6,235.0,4390,19.3,31.7
1999,USA,Gasoline,Rear-wheel drive,2,2220,6,256.0,4410,19.9,27.4
1988,Europe,Diesel,All-wheel drive,3,1830,5,196.0,3890,22.5,31.9
1987,USA,Gasoline,Front-wheel drive,5,2210,6,241.0,4260,21.1,27.8
1991,Asia,Gasoline,Rear-wheel drive,4,2290,6,273.0,4130,19.1,28.0
1996,Europe,Gasoline,Rear-wheel drive,4,2350,6,256.0,4480,18.5,28.7
2001,Asia,Gasoline,Front-wheel drive,3,2260,6,262.0,4030,17.9,32.3
2001,Europe,Gasoline,Front-wheel drive,5,2190,6,253.0,4080,20.0,31.8
2009,Europe,Hybrid,All-wheel drive,2,2150,6,237.0,4190,19.2,35.3
1986,USA,Gasoline,All-wheel drive,4,2170,6,259.0,4510,19.5,25.2
1994,USA,Gasoline,Front-wheel drive,5,2290,6,240.0,4190,19.7,30.3
1983,Europe,Gasoline,Front-wheel drive,4,2180,6,238.0,4490,20.4,29.2
1994,USA,Diesel,Front-wheel drive,2,2170,5,242.0,4120,20.5,30.6
2003,Asia,Gasoline,All-wheel drive,3,2150,6,221.0,4030,20.3,30.3
1980,USA,Gasoline,Rear-wheel drive,2,2560,6,279.0,4500,20.1,24.9
1989,USA,Gasoline,Front-wheel drive,4,2220,6,251.0,4200,21.7,30.3
1992,Asia,Diesel,Front-wheel drive,5,2130,6,280.0,4080,18.7,34.2
1993,Asia,Gasoline,Rear-wheel drive,4,2170,6,231.0,4310,20.2,27.5
2002,Asia,Gasoline,All-wheel drive,3,2140,6,238.0,4070,18.0,28.4
1999,USA,Gasoline,Front-wheel drive,4,2170,6,231.0,4010,17.9,27.8
1988,USA,Gasoline,Front-wheel drive,4,2410,6,292.0,4310,19.1,28.8
2020,USA,Diesel,All-wheel drive,4,2340,6,243.0,4270,17.8,32.7
1999,Asia,Gasoline,Front-wheel drive,2,2420,7,249.0,4000,20.8,29.0
2012,Asia,Gasoline,Rear-wheel drive,2,2270,6,239.0,4230,17.7,32.2
1982,USA,Gasoline,Front-wheel drive,2,2410,6,,4130,15.5,27.8
2009,USA,Gasoline,Rear-wheel drive,4,2420,7,249.0,4920,18.8,26.8
1993,Asia,Hybrid,Front-wheel drive,4,2030,5,236.0,3690,15.3,36.0
2002,USA,Gasoline,All-wheel drive,5,2200,6,274.0,4270,17.6,26.3
2016,Europe,Gasoline,Front-wheel drive,4,2200,6,233.0,3900,18.0,33.5
1979,Asia,Diesel,Front-wheel drive,5,2300,6,275.0,4210,17.0,27.4
2004,Asia,Hybrid,Rear-wheel drive,3,2330,6,236.0,4410,18.8,34.5
1980,USA,Gasoline,Front-wheel drive,4,2460,6,,4310,19.0,26.8
2016,Asia,Gasoline,Rear-wheel drive,5,2110,5,221.0,4030,15.9,31.7
1994,USA,Diesel,All-wheel drive,4,2320,6,293.0,4450,21.0,28.1
1986,Asia,Diesel,Front-wheel drive,3,2310,6,249.0,4240,17.5,29.7
1989,Europe,Hybrid,Front-wheel drive,2,2450,7,257.0,4220,17.0,33.2
1984,Asia,Gasoline,Front-wheel drive,4,1930,5,,3940,19.6,27.2
2006,USA,Hybrid,All-wheel drive,3,2150,6,259.0,4230,17.4,34.1
2010,Asia,Gasoline,All-wheel drive,3,2430,6,263.0,4450,18.1,31.9
1996,USA,Gasoline,Front-wheel drive,4,2330,6,264.0,4130,19.9,29.5
1992,USA,Diesel,All-wheel drive,3,1880,5,233.0,4270,19.0,28.0
2011,Europe,Gasoline,Front-wheel drive,2,2130,6,233.0,3730,15.5,33.6
1981,Europe,Gasoline,All-wheel drive,2,2480,7,279.0,4440,22.1,24.8
1986,USA,Gasoline,All-wheel drive,5,2570,7,289.0,4910,21.2,26.3
1997,USA,Gasoline,Rear-wheel drive,4,2190,7,250.0,4840,19.6,27.3
2023,Europe,Gasoline,All-wheel drive,3,2410,7,283.0,4480,17.8,32.8
1993,USA,Hybrid,Front-wheel drive,5,1980,6,205.0,4280,19.7,33.7
2005,Asia,Gasoline,All-wheel drive,5,2370,6,239.0,4140,20.4,30.1
1983,USA,Gasoline,Rear-wheel drive,4,2510,7,291.0,4690,17.1,24.9
2009,USA,Diesel,Front-wheel drive,3,2200,6,271.0,3800,16.9,34.8
2021,USA,Gasoline,All-wheel drive,3,2380,6,260.0,4280,16.5,27.0
2017,USA,Hybrid,Front-wheel drive,3,2390,7,264.0,4550,19.0,30.6
2023,USA,Diesel,All-wheel drive,2,2290,6,277.0,4330,18.7,33.3
2008,USA,Diesel,Rear-wheel drive,2,2260,6,256.0,4260,20.1,30.1
2019,Asia,Gasoline,Rear-wheel drive,5,2190,6,248.0,4390,18.1,31.7
1980,Asia,Gasoline,Rear-wheel drive,4,2170,6,265.0,4220,20.0,30.1
2001,USA,Hybrid,All-wheel drive,3,2120,6,237.0,4540,18.8,33.8
2015,Europe,Gasoline,Front-wheel drive,2,2470,7,269.0,4340,16.6,32.1
1989,Asia,Gasoline,Front-wheel drive,3,2330,6,265.0,4230,17.0,32.0
2007,Asia,Gasoline,Front-wheel drive,4,1980,6,227.0,4260,18.3,34.4
1985,Europe,Gasoline,Rear-wheel drive,4,2000,5,222.0,3720,15.1,32.2
1990,Europe,Diesel,Rear-wheel drive,2,2150,6,254.0,3860,18.0,32.1
1982,Europe,Diesel,All-wheel drive,4,2250,6,255.0,4490,20.2,29.1
1981,Europe,Diesel,All-wheel drive,5,2350,6,,4580,21.0,27.3
2012,Asia,Gasoline,Rear-wheel drive,3,2330,6,271.0,4510,19.7,27.1
1986,Asia,Gasoline,Front-wheel drive,4,2260,6,249.0,4190,17.8,29.3
1975,USA,Diesel,Front-wheel drive,2,2450,7,302.0,4530,18.6,23.9
1977,Asia,Gasoline,All-wheel drive,3,2420,7,,4620,17.4,25.7
1988,Europe,Gasoline,Front-wheel drive,3,2230,6,234.0,4150,20.9,29.5
1984,Asia,Gasoline,All-wheel drive,2,2380,6,,4580,18.6,28.3
1988,USA,Hybrid,Front-wheel drive,5,2020,5,227.0,3930,19.3,30.6
1982,Europe,Diesel,Front-wheel drive,5,2610,7,,4640,,24.9
1995,Asia,Gasoline,Rear-wheel drive,3,2480,6,290.0,4490,19.8,30.3
1976,USA,Gasoline,Rear-wheel drive,3,2670,7,,4490,19.6,26.1
1979,Europe,Diesel,Rear-wheel drive,4,2290,6,265.0,4490,19.7,27.1
1980,USA,Hybrid,All-wheel drive,4,2300,6,,4580,18.2,30.3
2000,Asia,Diesel,Front-wheel drive,2,2330,6,281.0,4140,15.9,30.9
2012,USA,Gasoline,All-wheel drive,4,2580,7,286.0,4960,18.1,26.7
2021,Europe,Gasoline,Rear-wheel drive,5,2020,6,237.0,4200,19.1,32.1
2018,Asia,Diesel,Front-wheel drive,4,2110,6,258.0,4040,18.9,32.6
1984,USA,Gasoline,Front-wheel drive,4,2420,6,,4230,15.8,24.2
1998,Europe,Gasoline,Front-wheel drive,3,2060,6,235.0,3920,19.6,32.6
1989,Europe,Diesel,Front-wheel drive,5,2460,7,278.0,4300,18.3,30.2
1999,Asia,Gasoline,All-wheel drive,4,2480,6,249.0,4370,18.4,29.5
2004,USA,Hybrid,All-wheel drive,4,2040,6,231.0,4320,18.6,32.7
2003,USA,Gasoline,All-wheel drive,2,2320,6,248.0,4520,19.3,27.2
2017,Europe,Gasoline,Front-wheel drive,3,1970,5,244.0,3600,17.7,32.7
1980,Europe,Diesel,Front-wheel drive,5,2270,6,263.0,4060,17.1,32.8
1988,USA,Gasoline,Rear-wheel drive,2,1910,6,,4220,20.4,27.9
2009,Europe,Gasoline,Front-wheel drive,4,2010,5,201.0,3680,18.0,37.5
2021,USA,Diesel,Front-wheel drive,2,1950,5,246.0,3820,18.2,35.6
1975,USA,Gasoline,Front-wheel drive,5,2170,6,254.0,3980,18.8,27.2
1978,Europe,Gasoline,All-wheel drive,5,2340,6,260.0,4550,22.1,26.7
1996,USA,Gasoline,Front-wheel drive,5,2520,7,306.0,4430,18.9,28.2
2004,Asia,Gasoline,Front-wheel drive,2,2380,6,282.0,4470,18.6,28.2
2015,USA,Gasoline,Front-wheel drive,3,2350,6,260.0,4200,18.8,27.0
1983,USA,Gasoline,Rear-wheel drive,4,1920,5,,4070,22.4,29.8
1981,Asia,Gasoline,Front-wheel drive,3,2120,6,239.0,4040,16.0,30.1
2012,USA,Gasoline,Front-wheel drive,3,2330,6,287.0,4530,18.4,27.4
1992,Asia,Gasoline,Rear-wheel drive,4,2200,6,234.0,4330,19.9,29.1
2019,USA,Gasoline,Rear-wheel drive,5,2330,6,257.0,4500,17.4,30.3
1976,Asia,Gasoline,All-wheel drive,4,2140,6,214.0,4250,19.5,29.2
1998,Europe,Gasoline,All-wheel drive,4,1970,5,206.0,4270,19.8,29.0
2008,Europe,Gasoline,Rear-wheel drive,4,1960,6,228.0,4170,19.2,31.5
1994,Europe,Diesel,Front-wheel drive,2,2690,7,295.0,4510,18.1,30.1
1990,USA,Gasoline,All-wheel drive,5,2390,6,260.0,4670,19.1,25.1
2000,USA,Hybrid,Rear-wheel drive,5,2350,6,273.0,4400,17.0,31.7
1983,Asia,Gasoline,Front-wheel drive,3,2120,5,,4090,18.7,26.9
1997,Asia,Gasoline,Front-wheel drive,2,2200,6,252.0,3870,17.2,32.6
2011,Asia,Diesel,Rear-wheel drive,4,2400,6,245.0,4610,18.6,36.2
2007,Europe,Gasoline,Front-wheel drive,3,2480,6,281.0,4130,17.5,30.0
1996,USA,Gasoline,Rear-wheel drive,4,2460,6,278.0,4410,17.8,28.4
1976,Europe,Gasoline,Rear-wheel drive,3,1860,5,208.0,4070,,27.0
1982,Europe,Gasoline,Rear-wheel drive,4,2570,7,288.0,4740,20.6,25.1
2016,USA,Gasoline,All-wheel drive,4,2220,6,255.0,4470,18.9,30.5
2013,Asia,Gasoline,All-wheel drive,4,2290,6,247.0,4490,18.1,30.6
1983,USA,Gasoline,Front-wheel drive,4,2430,6,260.0,4080,19.2,28.5
2004,USA,Gasoline,Rear-wheel drive,4,2200,6,269.0,4230,18.9,30.3
1984,USA,Gasoline,Rear-wheel drive,5,2590,7,,4920,19.8,25.2
2007,USA,Gasoline,All-wheel drive,5,2080,5,229.0,4710,19.1,29.1
2010,USA,Diesel,Front-wheel drive,4,2530,6,288.0,4520,19.5,30.8
2012,USA,Diesel,All-wheel drive,3,2610,7,294.0,4750,16.4,28.0
1991,Europe,Diesel,Front-wheel drive,3,1990,5,247.0,3960,16.4,31.8
1982,Europe,Gasoline,Rear-wheel drive,4,2330,6,,4360,19.1,26.1
2014,Europe,Diesel,Front-wheel drive,5,1940,5,230.0,3720,19.2,32.5
2019,Asia,Diesel,Rear-wheel drive,4,2030,5,240.0,4110,17.2,32.9
1982,USA,Diesel,Rear-wheel drive,5,2270,6,,4390,18.0,26.2
1988,Europe,Diesel,All-wheel drive,4,2470,6,289.0,4660,18.9,27.1
2005,Asia,Gasoline,Front-wheel drive,5,2380,6,247.0,4460,19.2,30.7
2006,Asia,Diesel,Front-wheel drive,5,2240,6,252.0,4320,16.5,31.6
2019,USA,Gasoline,Front-wheel drive,4,1970,5,255.0,4300,20.0,31.9
1978,Asia,Hybrid,Front-wheel drive,3,2150,6,,3790,16.5,31.5
1978,Asia,Diesel,Rear-wheel drive,3,2410,6,,4270,19.9,29.4
1993,Asia,Gasoline,Rear-wheel drive,5,2320,7,270.0,4340,20.8,30.1
1998,Europe,Gasoline,Rear-wheel drive,4,2140,6,,4130,20.1,31.6
2024,USA,Diesel,Front-wheel drive,2,2600,7,300.0,4540,20.2,32.4
1981,USA,Gasoline,Front-wheel drive,5,2510,7,285.0,4480,19.0,27.4
1996,USA,Hybrid,Front-wheel drive,5,2210,6,276.0,4420,20.0,31.5
1999,Europe,Diesel,Front-wheel drive,4,2530,6,275.0,4210,16.2,32.1
1997,Asia,Gasoline,Rear-wheel drive,3,2130,6,227.0,4150,18.0,29.4
2004,Europe,Gasoline,Rear-wheel drive,4,2360,6,250.0,4300,18.6,31.1
1991,Asia,Diesel,Front-wheel drive,3,2180,6,230.0,4080,17.7,28.6
2021,Europe,Gasoline,All-wheel drive,4,2070,6,236.0,4010,18.4,34.8
1988,USA,Gasoline,Front-wheel drive,3,2110,6,252.0,3940,18.5,31.6
1978,USA,Gasoline,All-wheel drive,4,2510,7,,5010,20.0,22.3
2005,USA,Gasoline,All-wheel drive,3,2190,6,260.0,4400,19.2,26.5
2001,Asia,Gasoline,Front-wheel drive,4,2290,6,268.0,4380,17.5,29.9
1986,USA,Diesel,Rear-wheel drive,4,2210,6,270.0,4280,18.4,29.4
2018,USA,Diesel,Front-wheel drive,4,2210,6,261.0,4240,17.3,31.6
1999,Europe,Gasoline,All-wheel drive,3,2000,6,219.0,4400,21.0,28.1
1981,USA,Gasoline,All-wheel drive,3,2390,6,278.0,4410,18.7,25.0
2010,USA,Gasoline,Front-wheel drive,3,2290,6,278.0,4200,18.7,30.0
2022,Asia,Gasoline,Front-wheel drive,4,2350,6,254.0,4040,17.9,34.2
2003,USA,Diesel,Front-wheel drive,4,2030,5,257.0,3980,16.1,32.6
2009,Asia,Gasoline,Front-wheel drive,2,2280,6,246.0,4180,19.9,33.2
2022,Europe,Gasoline,Front-wheel drive,5,2160,6,236.0,4180,18.4,35.3
2013,USA,Gasoline,Front-wheel drive,2,2210,6,268.0,4090,16.7,30.9
2014,USA,Hybrid,All-wheel drive,4,2170,5,229.0,4450,18.7,32.7
1981,Europe,Gasoline,Front-wheel drive,4,1750,5,,3800,17.9,30.7
2022,Asia,Hybrid,Front-wheel drive,2,2100,6,216.0,4070,19.4,38.5
2021,Europe,Gasoline,All-wheel drive,4,2300,6,257.0,4400,18.4,32.9
2010,Europe,Gasoline,Front-wheel drive,3,1930,5,209.0,3750,17.3,34.7
2013,USA,Gasoline,Front-wheel drive,2,2320,6,255.0,4210,19.9,31.5
1980,USA,Diesel,Rear-wheel drive,3,2320,6,,4370,18.0,30.7
1996,Europe,Gasoline,Front-wheel drive,4,2370,7,278.0,4400,,29.1
1994,USA,Gasoline,Rear-wheel drive,5,1990,6,243.0,4290,18.7,28.3
2000,USA,Diesel,All-wheel drive,3,2030,5,243.0,4150,18.3,31.2
2019,Asia,Diesel,Rear-wheel drive,4,2520,7,267.0,4620,21.1,33.4
2023,Asia,Gasoline,All-wheel drive,4,2170,6,233.0,4280,18.3,30.2
1984,Europe,Gasoline,Rear-wheel drive,3,2360,6,256.0,4110,18.8,27.8
2024,Asia,Diesel,Front-wheel drive,5,2360,7,273.0,4440,18.4,33.4
2024,Asia,Gasoline,All-wheel drive,4,2370,6,248.0,4460,17.4,32.2
2019,Europe,Gasoline,All-wheel drive,5,2180,6,264.0,4550,19.5,28.1
2000,Asia,Gasoline,All-wheel drive,4,2350,6,257.0,4540,18.3,29.1
2010,Asia,Gasoline,Front-wheel drive,3,2770,7,296.0,4480,17.9,27.2
1985,USA,Gasoline,Front-wheel drive,3,2070,6,238.0,4190,19.3,27.4
2005,Asia,Gasoline,Front-wheel drive,3,2160,6,242.0,4170,19.8,31.4
2007,USA,Diesel,Front-wheel drive,5,2050,5,245.0,4000,20.2,28.6
1976,USA,Diesel,Front-wheel drive,5,2460,6,295.0,4430,18.0,27.3
1979,Europe,Diesel,Front-wheel drive,3,2240,6,268.0,4240,18.7,31.3
2006,Europe,Gasoline,Front-wheel drive,4,2550,6,266.0,4450,17.5,27.6
1999,Asia,Gasoline,Front-wheel drive,4,2170,6,237.0,4090,19.5,30.9
1990,Europe,Gasoline,Front-wheel drive,5,2200,6,247.0,4030,19.1,28.3
2010,Asia,Gasoline,All-wheel drive,3,2230,5,243.0,4240,16.5,28.6
2013,Asia,Gasoline,Front-wheel drive,3,2250,6,234.0,3850,15.8,31.4
1997,Europe,Gasoline,All-wheel drive,4,2250,6,252.0,4400,,28.6
2003,Europe,Gasoline,All-wheel drive,4,1900,5,211.0,4000,19.4,32.1
2013,USA,Gasoline,Rear-wheel drive,4,2460,6,271.0,4620,17.4,27.6
1986,USA,Gasoline,Rear-wheel drive,4,2090,6,266.0,4260,19.7,26.2
1997,Europe,Hybrid,Rear-wheel drive,5,1780,5,187.0,4000,20.4,35.4
2024,Europe,Diesel,Front-wheel drive,3,2460,6,,4380,19.1,33.6
1993,USA,Gasoline,Front-wheel drive,5,2240,6,225.0,4470,21.5,28.7
2017,USA,Gasoline,Front-wheel drive,4,2310,6,288.0,4280,15.6,28.3
1996,USA,Gasoline,Front-wheel drive,5,2350,6,280.0,4180,17.6,26.7
1982,USA,Gasoline,All-wheel drive,5,2210,6,266.0,4530,19.7,26.2
1978,USA,Hybrid,Rear-wheel drive,3,2610,7,,4830,19.0,27.6
1980,Asia,Gasoline,Rear-wheel drive,4,2150,5,239.0,4310,22.0,28.9
2008,Europe,Gasoline,Rear-wheel drive,3,2200,6,247.0,4450,19.2,29.2
1992,USA,Hybrid,All-wheel drive,4,2190,6,264.0,4500,19.0,33.0
1990,Asia,Diesel,Front-wheel drive,4,2200,6,246.0,4190,19.2,31.8
2009,USA,Gasoline,All-wheel drive,3,2350,6,221.0,4390,19.8,30.7
2020,Asia,Gasoline,Front-wheel drive,2,2190,6,234.0,3810,18.7,35.0
2022,Asia,Gasoline,Front-wheel drive,3,2300,6,247.0,4030,16.0,34.7
1979,Europe,Hybrid,Front-wheel drive,4,2310,6,,4220,17.5,30.1
1981,USA,Gasoline,Rear-wheel drive,3,2470,7,303.0,4770,20.1,21.9
1997,Europe,Gasoline,Front-wheel drive,3,2630,7,288.0,4490,19.1,28.8
1994,Asia,Gasoline,Front-wheel drive,2,2390,6,272.0,4450,19.0,31.1
1987,Asia,Diesel,Front-wheel drive,4,1860,5,212.0,3800,20.0,31.0
1980,Europe,Gasoline,Front-wheel drive,4,2220,6,,4150,20.5,29.6
1999,Asia,Gasoline,Front-wheel drive,3,2480,7,270.0,4320,18.9,31.0
1988,Asia,Gasoline,Rear-wheel drive,2,2290,6,235.0,4110,17.9,29.3
2003,USA,Gasoline,Front-wheel drive,3,2380,6,270.0,3890,17.4,30.4
1987,Asia,Gasoline,Front-wheel drive,4,2380,6,249.0,4090,17.6,31.4
1998,Europe,Gasoline,Rear-wheel drive,3,2420,7,252.0,4380,19.2,26.7
2004,Europe,Gasoline,Front-wheel drive,2,2580,7,288.0,4690,19.9,34.3
2020,Europe,Diesel,Rear-wheel drive,5,2210,6,252.0,4130,19.8,35.1
2004,USA,Diesel,Front-wheel drive,4,2470,7,296.0,4680,20.3,26.3
1976,Europe,Gasoline,All-wheel drive,5,2340,7,258.0,4600,17.1,24.6
2021,Asia,Gasoline,Front-wheel drive,3,2080,6,226.0,3950,18.5,34.7
1995,Asia,Gasoline,All-wheel drive,3,2370,6,233.0,4510,21.2,29.1
2013,Europe,Gasoline,Front-wheel drive,2,2820,7,300.0,4780,19.0,29.9
1979,Europe,Gasoline,All-wheel drive,4,2230,6,,4260,19.0,28.1
1997,USA,Gasoline,Rear-wheel drive,5,2420,6,277.0,4660,17.7,25.6
2006,Asia,Gasoline,Front-wheel drive,4,2690,7,265.0,4290,20.1,28.9
2007,Asia,Gasoline,All-wheel drive,4,2120,6,230.0,4280,19.1,34.1
1992,Asia,Gasoline,Front-wheel drive,3,2260,6,250.0,4100,19.2,29.8
2012,Europe,Diesel,All-wheel drive,5,1870,5,224.0,4040,19.2,34.8
2003,Europe,Gasoline,All-wheel drive,3,2590,7,261.0,4590,19.5,28.4
2023,USA,Diesel,Rear-wheel drive,2,2210,7,287.0,4410,18.1,30.2
1986,USA,Diesel,Rear-wheel drive,4,2230,6,284.0,4540,18.3,29.3
2018,USA,Gasoline,Front-wheel drive,3,2040,5,245.0,4420,19.5,30.7
1977,Asia,Gasoline,Front-wheel drive,5,2500,7,,4360,18.2,28.6
1983,Asia,Diesel,Front-wheel drive,4,1970,5,223.0,4100,19.0,33.7
2006,Europe,Gasoline,Front-wheel drive,4,2090,6,247.0,4150,19.4,34.3
1998,USA,Gasoline,All-wheel drive,3,2250,6,263.0,4640,18.3,28.8
2006,Asia,Hybrid,Front-wheel drive,4,2140,6,230.0,3960,18.9,34.2
2015,Asia,Gasoline,Front-wheel drive,4,2220,6,237.0,4100,18.0,30.6
2016,Asia,Diesel,Rear-wheel drive,2,2180,6,261.0,4110,19.6,32.8
2003,Asia,Gasoline,All-wheel drive,3,2340,6,264.0,4190,17.6,27.1
2024,USA,Gasoline,Front-wheel drive,4,1840,6,237.0,4050,17.5,32.8
1994,Europe,Gasoline,Front-wheel drive,3,2280,6,243.0,4110,19.7,29.2
2007,USA,Gasoline,Rear-wheel drive,4,2300,6,256.0,4620,20.4,24.9
2003,USA,Diesel,Rear-wheel drive,3,2540,6,295.0,4610,19.9,27.9
2021,USA,Diesel,Front-wheel drive,4,2380,7,289.0,4510,18.2,30.4
1995,USA,Gasoline,All-wheel drive,3,2590,7,262.0,4570,19.1,26.5
1976,Europe,Gasoline,Front-wheel drive,4,2220,6,,4110,,28.9
1983,USA,Hybrid,Front-wheel drive,4,2490,6,294.0,4390,19.0,32.1
1995,Asia,Gasoline,All-wheel drive,5,2320,6,262.0,4370,16.6,29.5
2014,Europe,Gasoline,Rear-wheel drive,5,2350,6,240.0,4460,19.4,29.7
1980,USA,Gasoline,Front-wheel drive,4,2730,7,295.0,4390,19.5,25.7
1987,USA,Gasoline,All-wheel drive,3,2560,6,293.0,4590,21.2,25.7
